CustomerId,Recency,Frequency,MonetaryValue,R_quartile,F_quartile,M_quartile,RFM,Segment
17477.0,248,2,1144.3,4,2,3,423,Normal
17478.0,44,2,1272.8,2,2,3,223,Normal
17479.0,268,1,389.26000000000005,4,1,2,412,Normal
17480.0,80,1,370.40999999999997,3,1,2,312,Normal
17482.0,123,2,775.64,3,2,3,323,Normal
17483.0,50,1,177.69,2,1,1,211,Normal
17484.0,212,2,209.57,4,2,1,421,Normal
17487.0,364,1,160.55,4,1,1,411,Normal
17488.0,277,1,336.5,4,1,2,412,Normal
17490.0,24,2,658.18,2,2,2,222,Normal
17491.0,3,8,2422.2000000000003,1,4,4,144,Best
17492.0,114,2,747.85,3,2,3,323,Normal
17493.0,21,1,100.91000000000001,2,1,1,211,Normal
17494.0,137,1,54.699999999999996,4,1,1,411,Normal
17495.0,26,1,309.16,2,1,2,212,Normal
17496.0,199,3,1141.84,4,3,3,433,Normal
17497.0,26,2,287.25,2,2,1,221,Normal
17499.0,197,1,718.51,4,1,3,413,Normal
17504.0,16,9,6493.14,1,4,4,144,Best
17505.0,186,3,1289.64,4,3,3,433,Normal
17508.0,17,7,4191.92,1,4,4,144,Best
17510.0,56,1,206.07999999999998,3,1,1,311,Normal
17511.0,3,31,84541.17,1,4,4,144,Best
17512.0,88,8,2542.83,3,4,4,344,AlmostLost
17513.0,44,2,645.6,2,2,2,222,Normal
17514.0,305,1,313.35,4,1,2,412,Normal
17515.0,30,5,963.49,2,3,3,233,Normal
17516.0,14,1,182.62,1,1,1,111,Normal
17518.0,61,2,329.42,3,2,2,322,Normal
17519.0,4,10,3265.45,1,4,4,144,Best
17521.0,30,2,554.85,2,2,2,222,Normal
17524.0,74,2,394.14,3,2,2,322,Normal
17525.0,33,2,739.2,2,2,3,223,Normal
17526.0,1,9,2970.14,1,4,4,144,Best
17529.0,246,2,1240.25,4,2,3,423,Normal
17530.0,1,3,725.21,1,3,3,133,Normal
17531.0,163,2,970.12,4,2,3,423,Normal
17532.0,21,1,65.34,2,1,1,211,Normal
17533.0,70,1,34.8,3,1,1,311,Normal
17534.0,87,4,1445.47,3,3,3,333,Normal
17536.0,56,2,288.33,3,2,1,321,Normal
17539.0,253,4,1176.84,4,3,3,433,Normal
17540.0,19,4,1011.7,2,3,3,233,Normal
17541.0,145,1,119.86,4,1,1,411,Normal
17542.0,277,2,170.1,4,2,1,421,Normal
17543.0,185,1,120.05,4,1,1,411,Normal
17544.0,26,3,944.82,2,3,3,233,Normal
17545.0,26,3,767.54,2,3,3,233,Normal
17547.0,11,2,727.85,1,2,3,123,Normal
17548.0,14,3,627.96,1,3,2,132,Normal
17550.0,33,6,2239.48,2,4,4,244,Loyal
17552.0,8,10,2154.88,1,4,4,144,Best
17553.0,108,3,2270.0,3,3,4,334,BigSpenders
17555.0,61,3,565.43,3,3,2,332,Normal
17556.0,15,1,142.77,1,1,1,111,Normal
17557.0,368,1,34.0,4,1,1,411,Normal
17558.0,29,1,259.17,2,1,1,211,Normal
17559.0,148,1,167.62,4,1,1,411,Normal
17560.0,31,4,1040.85,2,3,3,233,Normal
17561.0,26,3,537.9,2,3,2,232,Normal
17563.0,214,2,392.38,4,2,2,422,Normal
17565.0,222,1,131.83,4,1,1,411,Normal
17567.0,8,2,1024.55,1,2,3,123,Normal
17568.0,269,1,374.45,4,1,2,412,Normal
17570.0,17,1,100.0,1,1,1,111,Normal
17571.0,178,1,205.23999999999998,4,1,1,411,Normal
17572.0,9,7,496.26000000000005,1,4,2,142,Loyal
17575.0,303,1,171.7,4,1,1,411,Normal
17576.0,1,23,5266.7699999999995,1,4,4,144,Best
17577.0,281,2,348.75,4,2,2,422,Normal
17578.0,110,6,903.87,3,4,3,343,Loyal
17579.0,214,1,304.38,4,1,1,411,Normal
17580.0,12,2,325.3,1,2,2,122,Normal
17581.0,8,20,7712.71,1,4,4,144,Best
17582.0,82,4,1271.68,3,3,3,333,Normal
17583.0,196,1,135.95,4,1,1,411,Normal
17584.0,103,4,4067.12,3,3,4,334,BigSpenders
17585.0,81,3,948.03,3,3,3,333,Normal
17586.0,255,1,167.4,4,1,1,411,Normal
17587.0,264,1,176.71,4,1,1,411,Normal
17588.0,32,4,1699.35,2,3,3,233,Normal
17589.0,21,14,11433.77,2,4,4,244,Loyal
17591.0,3,2,519.95,1,2,2,122,Normal
17592.0,374,1,148.3,4,1,1,411,Normal
17593.0,45,6,4168.46,2,4,4,244,Loyal
17594.0,85,2,1504.7,3,2,3,323,Normal
17596.0,4,7,2075.7400000000002,1,4,4,144,Best
17597.0,54,4,1439.72,3,3,3,333,Normal
17598.0,17,1,409.98,1,1,2,112,Normal
17599.0,113,1,52.05,3,1,1,311,Normal
17601.0,16,1,297.07,1,1,1,111,Normal
17602.0,108,8,2300.01,3,4,4,344,AlmostLost
17603.0,253,3,1393.66,4,3,3,433,Normal
17604.0,58,4,633.02,3,3,2,332,Normal
17605.0,226,1,160.75,4,1,1,411,Normal
17606.0,373,1,87.30000000000001,4,1,1,411,Normal
17607.0,12,1,333.81,1,1,2,112,Normal
17608.0,85,2,296.07,3,2,1,321,Normal
17609.0,38,6,782.12,2,4,3,243,Loyal
17610.0,176,5,1511.94,4,3,3,433,Normal
17611.0,57,13,4376.41,3,4,4,344,AlmostLost
17612.0,15,12,3346.41,1,4,4,144,Best
17615.0,23,3,392.2,2,3,2,232,Normal
17616.0,3,2,489.59999999999997,1,2,2,122,Normal
17617.0,194,1,385.19,4,1,2,412,Normal
17618.0,19,8,3071.36,2,4,4,244,Loyal
17621.0,40,3,1795.22,2,3,4,234,BigSpenders
17622.0,233,2,1130.21,4,2,3,423,Normal
17623.0,45,6,1838.72,2,4,4,244,Loyal
17624.0,73,2,725.15,3,2,3,323,Normal
17625.0,82,4,3958.5,3,3,4,334,BigSpenders
17626.0,238,1,254.0,4,1,1,411,Normal
17627.0,114,1,296.36,3,1,1,311,Normal
17629.0,24,2,641.4,2,2,2,222,Normal
17631.0,10,4,470.16,1,3,2,132,Normal
17633.0,15,3,732.55,1,3,3,133,Normal
17635.0,60,3,1265.58,3,3,3,333,Normal
17638.0,283,2,842.4,4,2,3,423,Normal
17639.0,23,5,506.67,2,3,2,232,Normal
17640.0,15,5,2547.28,1,3,4,134,BigSpenders
17642.0,65,3,1112.2,3,3,3,333,Normal
17643.0,9,2,439.7,1,2,2,122,Normal
17644.0,30,9,3132.96,2,4,4,244,Loyal
17646.0,1,10,3141.4,1,4,4,144,Best
17647.0,305,2,198.6,4,2,1,421,Normal
17648.0,21,1,418.87,2,1,2,212,Normal
17649.0,105,2,710.4,3,2,3,323,Normal
17651.0,134,6,1758.52,3,4,4,344,AlmostLost
17655.0,2,3,1013.54,1,3,3,133,Normal
17657.0,66,1,126.0,3,1,1,311,Normal
17659.0,8,3,835.33,1,3,3,133,Normal
17660.0,373,1,163.47,4,1,1,411,Normal
17662.0,297,2,412.92,4,2,2,422,Normal
17663.0,53,10,3372.92,2,4,4,244,Loyal
17664.0,110,2,561.59,3,2,2,322,Normal
17665.0,129,1,563.1,3,1,2,312,Normal
17666.0,113,3,1319.6399999999999,3,3,3,333,Normal
17667.0,71,4,1895.19,3,3,4,334,BigSpenders
17669.0,98,3,2735.63,3,3,4,334,BigSpenders
17671.0,1,2,830.63,1,2,3,123,Normal
17672.0,53,5,2600.46,2,3,4,234,BigSpenders
17673.0,11,7,2578.91,1,4,4,144,Best
17674.0,4,1,300.66,1,1,1,111,Normal
17675.0,3,40,17885.32,1,4,4,144,Best
17676.0,2,5,1378.16,1,3,3,133,Normal
17677.0,2,28,20329.68,1,4,4,144,Best
17678.0,239,1,301.65,4,1,1,411,Normal
17679.0,157,5,1585.5,4,3,3,433,Normal
17680.0,19,2,313.05,2,2,2,222,Normal
17681.0,233,5,731.2,4,3,3,433,Normal
17682.0,4,6,1982.45,1,4,4,144,Best
17683.0,21,3,819.01,2,3,3,233,Normal
17685.0,8,6,2751.64,1,4,4,144,Best
17686.0,59,2,2557.35,3,2,4,324,BigSpenders
17687.0,56,1,432.68,3,1,2,312,Normal
17688.0,29,1,304.2,2,1,1,211,Normal
17689.0,24,2,317.08,2,2,2,222,Normal
17690.0,2,8,2685.2,1,4,4,144,Best
17691.0,4,3,489.65000000000003,1,3,2,132,Normal
17692.0,32,8,2234.86,2,4,4,244,Loyal
17694.0,147,2,1412.85,4,2,3,423,Normal
17695.0,30,3,980.7,2,3,3,233,Normal
17696.0,18,19,5393.88,1,4,4,144,Best
17699.0,112,2,442.0,3,2,2,322,Normal
17700.0,17,10,4145.33,1,4,4,144,Best
17702.0,19,2,1319.67,2,2,3,223,Normal
17703.0,54,1,296.1,3,1,1,311,Normal
17705.0,91,2,260.38,3,2,1,321,Normal
17706.0,2,17,10245.49,1,4,4,144,Best
17707.0,12,6,456.90000000000003,1,4,2,142,Loyal
17708.0,38,2,620.85,2,2,2,222,Normal
17709.0,106,4,533.56,3,3,2,332,Normal
17710.0,59,1,293.5,3,1,1,311,Normal
17713.0,18,4,1198.09,1,3,3,133,Normal
17714.0,60,4,1257.18,3,3,3,333,Normal
17715.0,228,1,163.2,4,1,1,411,Normal
17716.0,32,13,10300.98,2,4,4,244,Loyal
17717.0,57,1,376.92,3,1,2,312,Normal
17718.0,280,1,299.83,4,1,1,411,Normal
17720.0,3,7,1572.97,1,4,3,143,Loyal
17721.0,295,1,307.21000000000004,4,1,2,412,Normal
17722.0,2,2,2006.32,1,2,4,124,BigSpenders
17723.0,11,1,102.0,1,1,1,111,Normal
17726.0,31,7,1092.06,2,4,3,243,Loyal
17728.0,40,2,1362.75,2,2,3,223,Normal
17729.0,232,1,438.65000000000003,4,1,2,412,Normal
17730.0,18,7,2475.32,1,4,4,144,Best
17731.0,257,2,468.88,4,2,2,422,Normal
17732.0,8,8,2166.42,1,4,4,144,Best
17734.0,161,3,741.69,4,3,3,433,Normal
17735.0,3,8,4134.91,1,4,4,144,Best
17738.0,31,9,2304.51,2,4,4,244,Loyal
17739.0,10,11,4939.24,1,4,4,144,Best
17740.0,25,6,426.9,2,4,2,242,Loyal
17741.0,42,2,101.1,2,2,1,221,Normal
17742.0,64,9,1743.3700000000001,3,4,4,344,AlmostLost
17743.0,84,1,229.2,3,1,1,311,Normal
17744.0,16,1,326.74,1,1,2,112,Normal
17745.0,113,2,600.34,3,2,2,322,Normal
17746.0,107,3,793.9300000000001,3,3,3,333,Normal
17748.0,163,1,358.15,4,1,2,412,Normal
17749.0,182,1,351.66,4,1,2,412,Normal
17751.0,57,1,157.85999999999999,3,1,1,311,Normal
17753.0,100,4,382.06,3,3,2,332,Normal
17754.0,10,8,2786.57,1,4,4,144,Best
17756.0,11,3,728.75,1,3,3,133,Normal
17757.0,4,28,3773.11,1,4,4,144,Best
17758.0,63,4,1555.83,3,3,3,333,Normal
17759.0,29,2,441.92,2,2,2,222,Normal
17760.0,9,5,631.34,1,3,2,132,Normal
17762.0,92,1,129.75,3,1,1,311,Normal
17763.0,289,3,71.15,4,3,1,431,Normal
17764.0,38,3,741.02,2,3,3,233,Normal
17765.0,84,1,156.37,3,1,1,311,Normal
17766.0,17,2,299.61,1,2,1,121,Normal
17767.0,46,1,141.85,2,1,1,211,Normal
17768.0,23,4,1210.83,2,3,3,233,Normal
17769.0,19,7,3095.95,2,4,4,244,Loyal
17771.0,72,2,141.6,3,2,1,321,Normal
17772.0,28,1,187.3,2,1,1,211,Normal
17773.0,150,2,575.37,4,2,2,422,Normal
17774.0,33,5,2060.1,2,3,4,234,BigSpenders
17776.0,22,2,330.56,2,2,2,222,Normal
17778.0,297,1,197.70000000000002,4,1,1,411,Normal
17780.0,303,3,346.56,4,3,2,432,Normal
17782.0,18,2,679.02,1,2,2,122,Normal
17783.0,148,1,93.49,4,1,1,411,Normal
17784.0,186,1,112.86,4,1,1,411,Normal
17785.0,81,2,271.44,3,2,1,321,Normal
17787.0,7,1,736.28,1,1,3,113,Normal
17789.0,297,1,171.25,4,1,1,411,Normal
17790.0,14,6,815.11,1,4,3,143,Loyal
17792.0,103,2,368.35,3,2,2,322,Normal
17794.0,322,2,147.3,4,2,1,421,Normal
17796.0,5,4,661.04,1,3,2,132,Normal
17797.0,31,5,1191.44,2,3,3,233,Normal
17798.0,217,1,178.07,4,1,1,411,Normal
17799.0,25,10,3207.76,2,4,4,244,Loyal
17801.0,87,3,770.03,3,3,3,333,Normal
17802.0,8,8,3761.38,1,4,4,144,Best
17803.0,28,1,184.66,2,1,1,211,Normal
17804.0,12,3,383.78000000000003,1,3,2,132,Normal
17805.0,246,1,414.72,4,1,2,412,Normal
17807.0,31,3,437.87,2,3,2,232,Normal
17808.0,184,4,262.64,4,3,1,431,Normal
17809.0,7,11,5925.4800000000005,1,4,4,144,Best
17810.0,304,2,373.16,4,2,2,422,Normal
17811.0,10,8,1757.98,1,4,4,144,Best
17812.0,4,4,405.48,1,3,2,132,Normal
17814.0,11,2,1609.37,1,2,3,123,Normal
17815.0,29,1,591.96,2,1,2,212,Normal
17816.0,1,3,75.76,1,3,1,131,Normal
17817.0,14,3,400.46999999999997,1,3,2,132,Normal
17818.0,373,1,124.78,4,1,1,411,Normal
17819.0,7,6,2907.65,1,4,4,144,Best
17820.0,10,1,180.60999999999999,1,1,1,111,Normal
17821.0,42,1,334.62,2,1,2,212,Normal
17822.0,56,5,2162.93,3,3,4,334,BigSpenders
17823.0,57,2,449.25,3,2,2,322,Normal
17825.0,234,4,701.96,4,3,3,433,Normal
17826.0,10,1,133.34,1,1,1,111,Normal
17827.0,257,1,388.84,4,1,2,412,Normal
17829.0,45,4,3867.5,2,3,4,234,BigSpenders
17833.0,359,1,338.46000000000004,4,1,2,412,Normal
17834.0,50,2,689.6700000000001,2,2,2,222,Normal
17838.0,1,10,3786.7000000000003,1,4,4,144,Best
17840.0,79,1,175.9,3,1,1,311,Normal
17841.0,1,91,29562.02,1,4,4,144,Best
17842.0,238,1,430.69,4,1,2,412,Normal
17843.0,47,1,114.92,2,1,1,211,Normal
17845.0,191,4,596.09,4,3,2,432,Normal
17847.0,151,2,129.69,4,2,1,421,Normal
17848.0,53,21,2657.91,2,4,4,244,Loyal
17849.0,116,4,457.96000000000004,3,3,2,332,Normal
17850.0,8,155,51208.87,1,4,4,144,Best
17851.0,58,6,1552.35,3,4,3,343,Loyal
17852.0,24,3,543.47,2,3,2,232,Normal
17853.0,43,3,1596.29,2,3,3,233,Normal
17854.0,98,4,757.24,3,3,3,333,Normal
17855.0,8,1,208.97,1,1,1,111,Normal
17857.0,1,2,1803.2,1,2,4,124,BigSpenders
17858.0,5,19,7614.24,1,4,4,144,Best
17860.0,4,4,717.39,1,3,3,133,Normal
17861.0,21,10,2990.41,2,4,4,244,Loyal
17862.0,21,3,923.99,2,3,3,233,Normal
17863.0,5,7,2585.2,1,4,4,144,Best
17864.0,21,2,321.72,2,2,2,222,Normal
17865.0,11,26,15785.87,1,4,4,144,Best
17866.0,120,2,805.3000000000001,3,2,3,323,Normal
17867.0,46,9,424.18,2,4,2,242,Loyal
17868.0,22,1,227.15,2,1,1,211,Normal
17869.0,4,3,599.78,1,3,2,132,Normal
17870.0,2,2,1213.8,1,2,3,123,Normal
17871.0,33,4,913.05,2,3,3,233,Normal
17872.0,17,1,235.87,1,1,1,111,Normal
17873.0,9,14,4621.32,1,4,4,144,Best
17875.0,324,1,167.1,4,1,1,411,Normal
17876.0,35,3,3424.02,2,3,4,234,BigSpenders
17878.0,31,2,999.48,2,2,3,223,Normal
17880.0,275,2,366.0,4,2,2,422,Normal
17882.0,15,2,291.56,1,2,1,121,Normal
17883.0,175,3,324.08,4,3,2,432,Normal
17884.0,4,18,2325.92,1,4,4,144,Best
17886.0,73,3,703.27,3,3,3,333,Normal
17888.0,10,17,1091.44,1,4,3,143,Loyal
17889.0,10,5,545.05,1,3,2,132,Normal
17894.0,2,11,1292.39,1,4,3,143,Loyal
17897.0,3,8,1968.75,1,4,4,144,Best
17898.0,88,2,147.12,3,2,1,321,Normal
17901.0,157,2,149.7,4,2,1,421,Normal
17902.0,182,1,216.39999999999998,4,1,1,411,Normal
17903.0,30,1,381.09000000000003,2,1,2,212,Normal
17905.0,9,10,1580.3799999999999,1,4,3,143,Loyal
17907.0,276,1,291.76,4,1,1,411,Normal
17908.0,9,5,1142.47,1,3,3,133,Normal
17909.0,373,1,110.05,4,1,1,411,Normal
17910.0,362,1,261.7,4,1,1,411,Normal
17912.0,11,1,64.49,1,1,1,111,Normal
17913.0,36,12,3020.64,2,4,4,244,Loyal
17915.0,187,1,225.78,4,1,1,411,Normal
17916.0,264,2,43.87,4,2,1,421,Normal
17918.0,136,3,396.39,3,3,2,332,Normal
17919.0,74,1,536.28,3,1,2,312,Normal
17920.0,4,39,20137.24,1,4,4,144,Best
17921.0,15,6,1574.13,1,4,3,143,Loyal
17922.0,179,1,170.4,4,1,1,411,Normal
17923.0,163,2,289.5,4,2,1,421,Normal
17924.0,9,2,574.2,1,2,2,122,Normal
17925.0,8,1,244.08,1,1,1,111,Normal
17926.0,80,3,638.2,3,3,2,332,Normal
17927.0,357,1,294.0,4,1,1,411,Normal
17928.0,207,1,128.7,4,1,1,411,Normal
17929.0,23,8,2239.1,2,4,4,244,Loyal
17930.0,29,8,2534.74,2,4,4,244,Loyal
17931.0,33,12,2993.88,2,4,4,244,Loyal
17933.0,268,1,114.69,4,1,1,411,Normal
17934.0,42,1,344.90000000000003,2,1,2,212,Normal
17935.0,36,5,540.35,2,3,2,232,Normal
17938.0,56,1,144.29,3,1,1,311,Normal
17940.0,81,6,26286.75,3,4,4,344,AlmostLost
17941.0,226,3,1128.72,4,3,3,433,Normal
17944.0,59,1,74.99,3,1,1,311,Normal
17945.0,332,3,360.35,4,3,2,432,Normal
17949.0,7,74,60117.6,1,4,4,144,Best
17950.0,1,6,947.26,1,4,3,143,Loyal
17951.0,9,2,627.5400000000001,1,2,2,122,Normal
17952.0,14,4,788.46,1,3,3,133,Normal
17953.0,176,1,159.17000000000002,4,1,1,411,Normal
17954.0,3,9,1618.93,1,4,3,143,Loyal
17955.0,291,2,392.6,4,2,2,422,Normal
17958.0,364,1,465.42,4,1,2,412,Normal
17959.0,228,1,140.75,4,1,1,411,Normal
17960.0,158,2,61.300000000000004,4,2,1,421,Normal
17961.0,8,62,1697.85,1,4,3,143,Loyal
17962.0,185,3,564.55,4,3,2,432,Normal
17963.0,107,4,643.16,3,3,2,332,Normal
17964.0,8,1,261.76,1,1,1,111,Normal
17965.0,1,17,4558.01,1,4,4,144,Best
17966.0,227,5,865.49,4,3,3,433,Normal
17967.0,7,2,223.42,1,2,1,121,Normal
17968.0,9,4,590.4399999999999,1,3,2,132,Normal
17969.0,138,18,2126.09,4,4,4,444,LostBigSpenders
17971.0,184,1,161.94,4,1,1,411,Normal
17974.0,17,3,1035.1,1,3,3,133,Normal
17975.0,2,12,2527.17,1,4,4,144,Best
17976.0,8,1,321.79,1,1,2,112,Normal
17977.0,36,1,1223.31,2,1,3,213,Normal
17978.0,1,4,1159.99,1,3,3,133,Normal
17980.0,29,1,201.27,2,1,1,211,Normal
17981.0,46,1,239.12,2,1,1,211,Normal
17982.0,316,1,138.18,4,1,1,411,Normal
17983.0,31,1,171.71,2,1,1,211,Normal
17984.0,28,4,999.51,2,3,3,233,Normal
17987.0,12,4,766.87,1,3,3,133,Normal
17988.0,123,7,288.42,3,4,1,341,Loyal
17989.0,15,1,207.32999999999998,1,1,1,111,Normal
17990.0,16,3,896.77,1,3,3,133,Normal
17991.0,227,1,206.95,4,1,1,411,Normal
17992.0,25,1,252.88,2,1,1,211,Normal
17993.0,253,1,225.99,4,1,1,411,Normal
17994.0,24,7,1595.1399999999999,2,4,3,243,Loyal
17995.0,18,2,419.38,1,2,2,122,Normal
17996.0,15,3,482.33,1,3,2,132,Normal
17998.0,16,3,639.24,1,3,2,132,Normal
17999.0,2,2,338.41,1,2,2,122,Normal
18000.0,200,1,124.25,4,1,1,411,Normal
18001.0,85,4,509.01,3,3,2,332,Normal
18002.0,11,4,244.37,1,3,1,131,Normal
18003.0,12,1,353.51,1,1,2,112,Normal
18006.0,17,3,524.83,1,3,2,132,Normal
18007.0,28,1,215.22,2,1,1,211,Normal
18008.0,51,14,17642.89,2,4,4,244,Loyal
18009.0,178,7,1896.84,4,4,4,444,LostBigSpenders
18011.0,9,2,410.79,1,2,2,122,Normal
18012.0,359,1,115.3,4,1,1,411,Normal
18016.0,46,2,476.90000000000003,2,2,2,222,Normal
18017.0,67,1,165.0,3,1,1,311,Normal
18018.0,35,2,175.85,2,2,1,221,Normal
18020.0,179,1,190.48000000000002,4,1,1,411,Normal
18021.0,145,2,216.41,4,2,1,421,Normal
18022.0,21,4,894.53,2,3,3,233,Normal
18025.0,15,6,1177.72,1,4,3,143,Loyal
18026.0,136,2,2074.07,3,2,4,324,BigSpenders
18028.0,219,1,192.05,4,1,1,411,Normal
18029.0,278,1,433.77,4,1,2,412,Normal
18031.0,14,1,451.3,1,1,2,112,Normal
18034.0,11,1,335.52,1,1,2,112,Normal
18035.0,21,2,546.34,2,2,2,222,Normal
18036.0,21,8,1142.37,2,4,3,243,Loyal
18037.0,57,9,97.39999999999999,3,4,1,341,Loyal
18038.0,192,1,141.48,4,1,1,411,Normal
18039.0,10,4,548.22,1,3,2,132,Normal
18041.0,1,20,4536.29,1,4,4,144,Best
18042.0,177,1,116.1,4,1,1,411,Normal
18043.0,2,1,287.91,1,1,1,111,Normal
18044.0,23,8,1417.01,2,4,3,243,Loyal
18046.0,285,1,189.63,4,1,1,411,Normal
18047.0,17,2,326.09,1,2,2,122,Normal
18048.0,129,1,222.64,3,1,1,311,Normal
18049.0,73,2,500.92,3,2,2,322,Normal
18050.0,29,1,337.66,2,1,2,212,Normal
18051.0,270,7,2282.28,4,4,4,444,LostBigSpenders
18052.0,200,1,10877.18,4,1,4,414,BigSpenders
18053.0,161,2,271.05,4,2,1,421,Normal
18054.0,28,1,176.5,2,1,1,211,Normal
18055.0,3,6,4381.78,1,4,4,144,Best
18056.0,254,1,190.95,4,1,1,411,Normal
18057.0,29,3,1188.46,2,3,3,233,Normal
18058.0,177,2,603.9,4,2,2,422,Normal
18060.0,44,2,1185.46,2,2,3,223,Normal
18061.0,2,19,4369.56,1,4,4,144,Best
18062.0,22,3,912.15,2,3,3,233,Normal
18063.0,26,2,186.60000000000002,2,2,1,221,Normal
18064.0,82,9,3667.83,3,4,4,344,AlmostLost
18065.0,24,15,3473.8,2,4,4,244,Loyal
18066.0,22,2,1122.4,2,2,3,223,Normal
18069.0,19,6,2455.68,2,4,4,244,Loyal
18070.0,305,1,314.1,4,1,2,412,Normal
18071.0,1,5,975.63,1,3,3,133,Normal
18074.0,9,2,1019.44,1,2,3,123,Normal
18075.0,10,10,3171.54,1,4,4,144,Best
18076.0,16,1,151.49,1,1,1,111,Normal
18077.0,2,8,1699.25,1,4,3,143,Loyal
18078.0,61,2,389.40000000000003,3,2,2,322,Normal
18079.0,127,1,590.78,3,1,2,312,Normal
18083.0,33,1,463.53,2,1,2,212,Normal
18084.0,19,2,704.75,2,2,3,223,Normal
18085.0,9,3,955.8000000000001,1,3,3,133,Normal
18087.0,15,15,10705.8,1,4,4,144,Best
18089.0,82,1,428.45,3,1,2,312,Normal
18090.0,57,1,321.9,3,1,2,312,Normal
18091.0,229,1,360.85,4,1,2,412,Normal
18092.0,1,8,7111.18,1,4,4,144,Best
18093.0,80,4,2346.19,3,3,4,334,BigSpenders
18094.0,82,6,3374.2200000000003,3,4,4,344,AlmostLost
18095.0,63,3,1723.04,3,3,4,334,BigSpenders
18096.0,78,3,808.81,3,3,3,333,Normal
18097.0,21,5,1965.52,2,3,4,234,BigSpenders
18098.0,32,1,527.94,2,1,2,212,Normal
18100.0,186,1,451.56,4,1,2,412,Normal
18101.0,10,3,399.61,1,3,2,132,Normal
18102.0,1,89,349164.35,1,4,4,144,Best
18103.0,185,1,105.8,4,1,1,411,Normal
18106.0,112,5,1019.16,3,3,3,333,Normal
18107.0,78,1,165.88,3,1,1,311,Normal
18108.0,232,2,577.8100000000001,4,2,2,422,Normal
18109.0,5,13,1828.24,1,4,4,144,Best
18110.0,47,1,193.48000000000002,2,1,1,211,Normal
18111.0,225,1,405.85,4,1,2,412,Normal
18112.0,54,2,420.67,3,2,2,322,Normal
18113.0,4,1,76.32000000000001,1,1,1,111,Normal
18115.0,333,1,9.700000000000001,4,1,1,411,Normal
18116.0,12,5,731.38,1,3,3,133,Normal
18118.0,5,4,1068.05,1,3,3,133,Normal
18119.0,3,1,180.7,1,1,1,111,Normal
18123.0,149,1,92.2,4,1,1,411,Normal
18124.0,108,1,102.65,3,1,1,311,Normal
18127.0,39,1,209.05,2,1,1,211,Normal
18128.0,173,1,399.29,4,1,2,412,Normal
18131.0,267,1,222.95999999999998,4,1,1,411,Normal
18132.0,140,1,220.13,4,1,1,411,Normal
18134.0,234,2,445.0,4,2,2,422,Normal
18135.0,28,5,567.71,2,3,2,232,Normal
18136.0,45,2,847.03,2,2,3,223,Normal
18137.0,187,2,145.99,4,2,1,421,Normal
18140.0,109,1,536.41,3,1,2,312,Normal
18141.0,37,2,882.47,2,2,3,223,Normal
18144.0,9,8,2169.25,1,4,4,144,Best
18145.0,18,7,2748.19,1,4,4,144,Best
18148.0,282,1,112.85000000000001,4,1,1,411,Normal
18149.0,40,4,941.88,2,3,3,233,Normal
18151.0,56,4,1226.09,3,3,3,333,Normal
18152.0,282,1,426.69,4,1,2,412,Normal
18153.0,295,1,246.22,4,1,1,411,Normal
18154.0,24,3,533.41,2,3,2,232,Normal
18156.0,5,1,186.88,1,1,1,111,Normal
18157.0,207,1,213.9,4,1,1,411,Normal
18160.0,22,1,365.82,2,1,2,212,Normal
18161.0,15,1,184.41,1,1,1,111,Normal
18162.0,368,1,371.51,4,1,2,412,Normal
18163.0,220,1,728.84,4,1,3,413,Normal
18166.0,259,1,175.5,4,1,1,411,Normal
18168.0,8,11,2538.7599999999998,1,4,4,144,Best
18170.0,10,6,1897.69,1,4,4,144,Best
18171.0,106,4,1206.0,3,3,3,333,Normal
18172.0,23,32,9905.56,2,4,4,244,Loyal
18173.0,248,1,589.52,4,1,2,412,Normal
18174.0,239,1,58.5,4,1,1,411,Normal
18175.0,311,1,176.1,4,1,1,411,Normal
18177.0,196,3,875.45,4,3,3,433,Normal
18178.0,38,7,4512.93,2,4,4,244,Loyal
18179.0,158,2,754.38,4,2,3,423,Normal
18181.0,36,4,821.49,2,3,3,233,Normal
18182.0,99,1,291.13,3,1,1,311,Normal
18186.0,358,1,329.58,4,1,2,412,Normal
18187.0,267,1,724.89,4,1,3,413,Normal
18188.0,66,3,1279.55,3,3,3,333,Normal
18189.0,261,1,313.49,4,1,2,412,Normal
18190.0,239,3,461.16,4,3,2,432,Normal
18191.0,113,1,321.59999999999997,3,1,2,312,Normal
18193.0,16,2,963.59,1,2,3,123,Normal
18194.0,74,5,3188.2000000000003,3,3,4,334,BigSpenders
18195.0,23,1,101.16,2,1,1,211,Normal
18196.0,107,2,770.56,3,2,3,323,Normal
18197.0,211,1,230.1,4,1,1,411,Normal
18199.0,319,1,344.75,4,1,2,412,Normal
18201.0,358,1,447.53000000000003,4,1,2,412,Normal
18203.0,17,3,332.1,1,3,2,132,Normal
18206.0,189,1,314.65999999999997,4,1,2,412,Normal
18207.0,135,1,544.47,3,1,2,312,Normal
18208.0,201,1,360.08,4,1,2,412,Normal
18210.0,18,1,147.45,1,1,1,111,Normal
18212.0,313,1,298.3,4,1,1,411,Normal
18214.0,166,4,1780.34,4,3,4,434,BigSpenders
18215.0,73,4,1933.15,3,3,4,334,BigSpenders
18217.0,149,2,323.29,4,2,2,422,Normal
18218.0,232,2,479.91999999999996,4,2,2,422,Normal
